,task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
0,classification,heart,4,RF,AUC,500,None,1.0,0.882,0.29229307174682617,0.05429410934448242,0.2922766300000603,0.05431002000000262,,
0,classification,heart,4,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10002662096426798, n_estimators=500)",1.0,0.891,0.3157641887664795,0.05339670181274414,0.9134171499999866,0.05339787000002616,14.674920797348022,23.252951821000124
0,classification,heart,4,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=3, n_estimators=500)",0.9614999999999999,0.8845,0.2973191738128662,0.05115556716918945,0.7212968500000443,0.0511570500000289,14.50726866722107,23.707209852000005
0,classification,heart,4,HS-RF,AUC,500,100.0,0.976875,0.8865,0.522655725479126,0.05341839790344238,0.5226709300000039,0.05342010000003938,8.955408096313477,8.955774451000025
0,classification,heart,5,RF,AUC,10,None,0.9995625,0.85775,0.00653386116027832,0.0013947486877441406,0.006533329999911075,0.0013952100000551582,,
0,classification,heart,5,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.12684387516152115, n_estimators=10)",0.9999375,0.86425,0.022292137145996094,0.0017218589782714844,0.24120053000001462,0.01716179999993983,1.4285635948181152,9.913669599999821
0,classification,heart,5,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=2, n_estimators=10)",0.9349375,0.872,0.008736133575439453,0.001753091812133789,0.0951142499998241,0.019181880000132878,1.2673485279083252,9.447061230000145
0,classification,heart,5,HS-RF,AUC,10,1.0,1.0,0.8995,0.011606931686401367,0.0013728141784667969,0.011607910000066113,0.0013735300001371797,0.2148118019104004,0.5681873200001064
0,classification,heart,5,RF,AUC,25,None,1.0,0.8932500000000001,0.014922142028808594,0.0030379295349121094,0.014922990000059144,0.0030388100001346174,,
0,classification,heart,5,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.11992002316560026, n_estimators=25)",0.9999375,0.906,0.021734952926635742,0.003995418548583984,0.23540043000002697,0.0437121400000251,1.6095757484436035,9.823711989999993
0,classification,heart,5,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=17, n_estimators=25)",1.0,0.8917499999999999,0.02230215072631836,0.003803730010986328,0.24176341999987017,0.04176877000008972,1.718733787536621,10.562061970000059
0,classification,heart,5,HS-RF,AUC,25,50.0,0.9865,0.8925,0.027290821075439453,0.0031409263610839844,0.02728789999991932,0.0031413599999723374,0.4798729419708252,0.5677048999998533
0,classification,heart,5,RF,AUC,50,None,0.9999999999999999,0.92125,0.029888629913330078,0.005595207214355469,0.02988310000000638,0.00559599000007438,,
0,classification,heart,5,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.1428164499331187, n_estimators=50)",1.0,0.9055,0.06253600120544434,0.005672931671142578,0.5535873300000276,0.005972829999791429,2.3266382217407227,10.771213850999857
0,classification,heart,5,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=2, n_estimators=50)",0.9385,0.9167500000000001,0.0416715145111084,0.006636381149291992,0.43999014999985775,0.05308871000011095,2.170988082885742,10.41843300000005
0,classification,heart,5,HS-RF,AUC,50,50.0,0.98625,0.909,0.05472087860107422,0.005620241165161133,0.05472228999997242,0.00562076000005618,0.9483380317687988,0.9690744300000915
0,classification,heart,5,RF,AUC,75,None,1.0,0.9047499999999998,0.04505038261413574,0.008585691452026367,0.045064320000165026,0.008587000000034095,,
0,classification,heart,5,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.13142114047050907, n_estimators=75)",1.0,0.9019999999999999,0.09105944633483887,0.011567354202270508,0.6994057399999747,0.011568959999976869,3.1140692234039307,11.225852860000032
0,classification,heart,5,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=19, n_estimators=75)",1.0,0.901,0.06306982040405273,0.008342981338500977,0.6412889700000051,0.008332319999908577,2.9054625034332275,11.62686409999992
0,classification,heart,5,HS-RF,AUC,75,10.0,0.9991249999999999,0.9135,0.08069109916687012,0.008304119110107422,0.0806933599999411,0.008304599999974016,1.4468598365783691,1.4468467909998708
0,classification,heart,5,RF,AUC,100,None,1.0,0.91425,0.05899381637573242,0.010756492614746094,0.0589950300000055,0.010757340000054683,,
0,classification,heart,5,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.1),1.0,0.905,0.07777023315429688,0.011000394821166992,0.5684253900001295,0.011000709999962055,3.7378652095794678,12.334413509999877
0,classification,heart,5,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=3),0.9613750000000001,0.9095,0.07310724258422852,0.010424375534057617,0.5663826499999232,0.010425830000031056,3.5824952125549316,12.144146070000033
0,classification,heart,5,HS-RF,AUC,100,50.0,0.988125,0.9055,0.10652565956115723,0.010679483413696289,0.10652739999977712,0.01068024999995032,1.8539605140686035,1.8543840600000294
0,classification,heart,5,RF,AUC,300,None,1.0,0.91,0.1754446029663086,0.03201723098754883,0.17543634000003294,0.03201831000001221,,
0,classification,heart,5,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.26470112359764053, n_estimators=300)",1.0,0.9015000000000001,0.21209096908569336,0.03202176094055176,0.7821147299998756,0.032024200000023484,9.161932945251465,17.11262639100005
0,classification,heart,5,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=2, n_estimators=300)",0.940625,0.9125,0.18971848487854004,0.028999805450439453,0.6682022600000437,0.02898778000007951,8.843022346496582,17.459953601000052
0,classification,heart,5,HS-RF,AUC,300,10.0,0.999125,0.907,0.3074605464935303,0.03118443489074707,0.30746266999994987,0.03118562000008751,5.256840944290161,5.255885121000119
0,classification,heart,5,RF,AUC,500,None,1.0,0.9045,0.2812459468841553,0.051030635833740234,0.2812085099999422,0.05103159999998752,,
0,classification,heart,5,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10000015567570283, n_estimators=500)",1.0,0.9115000000000001,0.297574520111084,0.05148172378540039,0.746256829999993,0.05148304999988795,14.286912441253662,22.97341943099991
0,classification,heart,5,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=17, n_estimators=500)",1.0,0.90625,0.30481934547424316,0.05192303657531738,0.8006570300001385,0.05192422999994051,14.125613451004028,22.920846371000152
0,classification,heart,5,HS-RF,AUC,500,10.0,0.998625,0.9119999999999999,0.5177907943725586,0.051517486572265625,0.5178066999999373,0.05150576000005458,8.786796808242798,8.787001280999903
0,classification,heart,6,RF,AUC,10,None,1.0,0.8592500000000001,0.00650477409362793,0.0013740062713623047,0.006529320000026928,0.0013746399999945424,,
0,classification,heart,6,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.24132779398808102, n_estimators=10)",1.0,0.89325,0.009244918823242188,0.001840829849243164,0.10041791999992711,0.02025616000014452,1.2947330474853516,9.619980479999867
0,classification,heart,6,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=13, n_estimators=10)",0.9999374999999999,0.85575,0.008820533752441406,0.0016760826110839844,0.09626395999998749,0.018445910000082222,1.3033390045166016,10.13776798999993
0,classification,heart,6,HS-RF,AUC,10,0.1,0.9984999999999999,0.8915000000000001,0.011698246002197266,0.0014090538024902344,0.01169399000013982,0.0014098999999987427,0.2231884002685547,0.6003290999999535
0,classification,heart,6,RF,AUC,25,None,1.0,0.90625,0.016201496124267578,0.003340482711791992,0.016202600000042366,0.003341240000054313,,
0,classification,heart,6,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.10005011626939364, n_estimators=25)",1.0,0.8975000000000001,0.029819488525390625,0.0037593841552734375,0.3233313599998837,0.03756091000013839,1.7277064323425293,10.202197639999895
0,classification,heart,6,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=1, n_estimators=25)",0.922625,0.91025,0.03194737434387207,0.0035247802734375,0.325871460000144,0.03778729000009662,1.6210181713104248,10.378533299999845
0,classification,heart,6,HS-RF,AUC,25,0.1,0.999875,0.9219999999999999,0.026494264602661133,0.0030667781829833984,0.026488659999813535,0.003067260000079841,0.48276424407958984,0.514557380000042
0,classification,heart,6,RF,AUC,50,None,1.0,0.9035,0.029584169387817383,0.005675315856933594,0.029584359999944354,0.0056762300000627874,,
0,classification,heart,6,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.23734852414564445, n_estimators=50)",0.9999999999999999,0.9159999999999999,0.04329967498779297,0.006900310516357422,0.4677124400000139,0.04368976000000657,2.2648677825927734,10.885040540000091
0,classification,heart,6,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=8, n_estimators=50)",1.0,0.92425,0.04220890998840332,0.0060312747955322266,0.4345028700001876,0.0592654299998685,2.2799642086029053,10.914230430000089
0,classification,heart,6,HS-RF,AUC,50,50.0,0.987,0.9205,0.05345892906188965,0.005640506744384766,0.05346084999996492,0.005641350000132661,0.9329075813293457,0.9452896710001824
0,classification,heart,6,RF,AUC,75,None,1.0,0.91925,0.043889522552490234,0.008142471313476562,0.04388969999990877,0.008143259999997099,,
0,classification,heart,6,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.11618831221541087, n_estimators=75)",1.0,0.9185,0.0595242977142334,0.008424043655395508,0.5666374600000381,0.014488929999970424,2.9616575241088867,11.493309429999954
0,classification,heart,6,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=11, n_estimators=75)",1.0,0.8995,0.06014895439147949,0.00831151008605957,0.5626929600000494,0.012805009999965478,3.070390224456787,11.306929619999892
0,classification,heart,6,HS-RF,AUC,75,25.0,0.9944999999999999,0.9295,0.07889437675476074,0.008279085159301758,0.07889647000001787,0.008279720000018642,1.3461253643035889,1.3462559399999918
0,classification,heart,6,RF,AUC,100,None,1.0,0.9194999999999999,0.05759310722351074,0.010465145111083984,0.05759059999991223,0.01046582000003582,,
0,classification,heart,6,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.4174208608587302),1.0,0.8997499999999999,0.0777292251586914,0.010378837585449219,0.4354110099998252,0.010379550000152449,3.614635467529297,12.20689371100002
0,classification,heart,6,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=12),1.0,0.902,0.07439112663269043,0.011106014251708984,0.5454623399998582,0.011107580000043527,3.643773317337036,12.150383779999856
0,classification,heart,6,HS-RF,AUC,100,10.0,0.999875,0.9245,0.10586142539978027,0.01055908203125,0.10586297999998351,0.010559900000089328,1.8185646533966064,1.8187624199999846
0,classification,heart,6,RF,AUC,300,None,1.0,0.91775,0.17074298858642578,0.030838966369628906,0.17073058999994828,0.030855230000042866,,
0,classification,heart,6,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10005188703585621, n_estimators=300)",1.0,0.91975,0.18993663787841797,0.031684160232543945,0.7974264700001186,0.031686920000083774,9.320304870605469,17.53607196100006
0,classification,heart,6,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=12, n_estimators=300)",0.9999999999999999,0.9157500000000001,0.1925821304321289,0.031286001205444336,0.7381863100001738,0.03128661000005195,8.858534097671509,17.45269851099988
0,classification,heart,6,HS-RF,AUC,300,0.1,1.0,0.9135000000000001,0.3189859390258789,0.03334641456604004,0.3189339799998834,0.03333012999996754,5.441491365432739,5.440379539999867
0,classification,heart,6,RF,AUC,500,None,1.0,0.91525,0.2942690849304199,0.05275726318359375,0.2941283799998473,0.052744639999900755,,
0,classification,heart,6,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.12106854352512325, n_estimators=500)",1.0,0.919,0.2980654239654541,0.052317142486572266,0.8013973500001157,0.05231628000001365,14.79484510421753,23.177061031999983
0,classification,heart,6,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=10, n_estimators=500)",1.0,0.9155,0.4207737445831299,0.05673789978027344,0.9282115500000145,0.056739789999937784,14.06864619255066,22.26933416099996
0,classification,heart,6,HS-RF,AUC,500,1.0,1.0,0.9149999999999999,0.5424323081970215,0.05307769775390625,0.5424188899999081,0.05307960999994066,9.589488983154297,9.59009718099992
0,classification,heart,7,RF,AUC,10,None,0.99925,0.8427499999999999,0.0062563419342041016,0.001375436782836914,0.006256350000057864,0.0013761000000158674,,
0,classification,heart,7,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.18860592754288696, n_estimators=10)",1.0,0.87325,0.0174713134765625,0.0017402172088623047,0.18043815999999424,0.019024389999913183,1.4004268646240234,10.183157590000064
0,classification,heart,7,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=3, n_estimators=10)",0.9618125,0.8355,0.019817352294921875,0.010846376419067383,0.20296417999998084,0.1182494399999996,1.3275315761566162,9.820155069999828
0,classification,heart,7,HS-RF,AUC,10,25.0,0.9894999999999999,0.833,0.011164665222167969,0.0013828277587890625,0.011165829999981725,0.0013837099997999758,0.21479487419128418,0.4128000600001087
0,classification,heart,7,RF,AUC,25,None,1.0,0.8375000000000001,0.015233755111694336,0.0029451847076416016,0.01523339000004853,0.0029457999999067397,,
0,classification,heart,7,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.2721969343651178, n_estimators=25)",1.0,0.821,0.04252505302429199,0.0037221908569335938,0.4394345200000771,0.03707690000010189,1.6299545764923096,10.13162527899999
0,classification,heart,7,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=14, n_estimators=25)",1.0,0.8587500000000001,0.02296304702758789,0.004021883010864258,0.2388019699999404,0.04303813000001355,1.6330158710479736,10.08829713
0,classification,heart,7,HS-RF,AUC,25,25.0,0.993625,0.868,0.026303529739379883,0.0030782222747802734,0.02629911999997603,0.0030788599999596045,0.4715414047241211,0.6316480599998613
0,classification,heart,7,RF,AUC,50,None,1.0,0.8505,0.02951216697692871,0.005568981170654297,0.029512629999999263,0.005569800000102987,,
0,classification,heart,7,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.10002735560264771, n_estimators=50)",1.0,0.8285,0.04189562797546387,0.007224082946777344,0.43172356999980366,0.0721047899999121,2.245903253555298,10.421662239999932
0,classification,heart,7,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=3, n_estimators=50)",0.9706250000000001,0.8634999999999999,0.03207850456237793,0.006658792495727539,0.3146106399999553,0.06419080000000577,2.3153634071350098,11.021248109999988
0,classification,heart,7,HS-RF,AUC,50,10.0,0.9987499999999999,0.847,0.05195736885070801,0.005587100982666016,0.051958369999965726,0.005588479999914853,0.9404337406158447,1.155014220000112
0,classification,heart,7,RF,AUC,75,None,1.0,0.8282499999999999,0.04398059844970703,0.008287191390991211,0.04398163999985627,0.008281679999981861,,
0,classification,heart,7,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.24227039200890504, n_estimators=75)",1.0,0.83275,0.06319594383239746,0.008367061614990234,0.64577448,0.00889243999995415,3.0222556591033936,11.720844481000086
0,classification,heart,7,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=8, n_estimators=75)",1.0,0.8347499999999999,0.06141781806945801,0.008027315139770508,0.42018753000002107,0.008028140000078565,2.9014039039611816,10.972220749999906
0,classification,heart,7,HS-RF,AUC,75,50.0,0.992875,0.8634999999999999,0.0778658390045166,0.008444070816040039,0.07786788999987948,0.008445010000059483,1.328512191772461,1.3284852199999477
0,classification,heart,7,RF,AUC,100,None,1.0,0.842,0.058194875717163086,0.010909795761108398,0.0581789000000299,0.010911390000046595,,
0,classification,heart,7,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.562660115614961),1.0,0.81325,0.08153319358825684,0.010549068450927734,0.6484831699999631,0.010550329999887254,3.8436965942382812,12.453836550000005
0,classification,heart,7,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=22),1.0,0.8330000000000001,0.07839488983154297,0.010843753814697266,0.6582640300000548,0.010836850000032427,3.486157178878784,11.884585630999936
0,classification,heart,7,HS-RF,AUC,100,25.0,0.995625,0.8524999999999999,0.11327171325683594,0.011062383651733398,0.1132536100001289,0.011062789999868983,1.8131520748138428,1.8133026799998788
0,classification,heart,7,RF,AUC,300,None,1.0,0.839,0.17493152618408203,0.0317530632019043,0.17491446999997606,0.03175375000000713,,
0,classification,heart,7,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.14916558324438045, n_estimators=300)",1.0,0.85075,0.2000737190246582,0.03167724609375,0.7101949999998851,0.031658840000091004,9.595697164535522,17.979299401000162
0,classification,heart,7,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=26, n_estimators=300)",1.0,0.8345000000000002,0.19536352157592773,0.03125929832458496,0.590984619999972,0.03125369999997929,8.98119068145752,18.036327740999923
0,classification,heart,7,HS-RF,AUC,300,50.0,0.993,0.85,0.3016011714935303,0.03153371810913086,0.30159694999997555,0.03153465000013966,5.193614959716797,5.193103919999885
0,classification,heart,7,RF,AUC,500,None,1.0,0.8417499999999999,0.30794382095336914,0.05213475227355957,0.30791504999979225,0.05213198999990709,,
0,classification,heart,7,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.1680765120427895, n_estimators=500)",1.0,0.8420000000000001,0.3273284435272217,0.05254101753234863,0.7402047499999753,0.052542649999850255,14.833782196044922,23.718255292000094
0,classification,heart,7,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=26, n_estimators=500)",1.0,0.84375,0.3075737953186035,0.052933692932128906,0.8155850399998599,0.0529132199999367,14.208616256713867,22.705166351000116
0,classification,heart,7,HS-RF,AUC,500,50.0,0.992625,0.8489999999999999,0.5097391605377197,0.0529329776763916,0.5095866999999998,0.05293474999984937,8.898723363876343,8.89695733099984
