task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,4,HS (CART-CCP),AUC,17,24,50.0,0.9373125000000001,0.88725,0.0002918243408203125,0.0001232624053955078,0.0002923499999951673,0.00012366000009933487,0.5625524520874023,0.5625289399999929
classification,heart,4,CCP,AUC,7,28,0.014814814814814814,0.8971875,0.875,0.000431060791015625,0.00011014938354492188,0.000431579999940368,0.00011062999999467138,0.04421663284301758,0.04421682999998211
classification,heart,4,HS (CART-CCP),AUC,7,28,100.0,0.8808125,0.88325,0.0001761913299560547,0.00011897087097167969,0.00017642000000250846,0.00011929999993753881,0.5497016906738281,0.5496649200000547
classification,heart,4,CCP,AUC,1,30,0.04204964539007086,0.74125,0.7949999999999999,0.00044035911560058594,0.00011515617370605469,0.00044087999992825644,0.00011533999997936917,0.04563546180725098,0.04563562999999249
classification,heart,4,HS (CART-CCP),AUC,1,30,100.0,0.74125,0.7949999999999999,9.489059448242188e-05,0.00011157989501953125,9.52699999743345e-05,0.00011212000003979483,0.5649371147155762,0.5649503300001015
classification,heart,4,CCP,AUC,3,32,0.018203902685863846,0.825625,0.81,0.00043010711669921875,0.00010991096496582031,0.0004303399999798785,0.00011045999997350009,0.04440927505493164,0.0444095099999231
classification,heart,4,HS (CART-CCP),AUC,3,32,25.0,0.825625,0.81,0.00011920928955078125,0.00011205673217773438,0.00011973000005127687,0.00011283999992883764,0.5592620372772217,0.5592799300000024
classification,heart,5,CCP,AUC,28,2,0.0,1.0,0.7125,0.000370025634765625,0.00011110305786132812,0.0003703700000414756,0.00011151000001063949,0.0046558380126953125,0.004656189999991511
classification,heart,5,HS (CART-CCP),AUC,28,2,50.0,0.9882500000000001,0.84475,0.00041961669921875,0.00011682510375976562,0.0004199700000526718,0.00011752000000342377,0.08845734596252441,0.08845801000006759
classification,heart,5,CCP,AUC,29,4,0.0,1.0,0.7225,0.000370025634765625,0.00011014938354492188,0.000370729999985997,0.00011096000002908113,0.00896310806274414,0.008963069999936124
classification,heart,5,HS (CART-CCP),AUC,29,4,25.0,0.9959999999999999,0.842,0.00043320655822753906,0.00011801719665527344,0.000433609999959117,0.00011835999998766056,0.16144633293151855,0.16156331000001956
classification,heart,5,CCP,AUC,5,8,0.019999999999999997,0.9069999999999999,0.7905,0.0004010200500488281,0.00010943412780761719,0.000401810000084879,0.00010981000002630026,0.015358686447143555,0.015358640000044943
classification,heart,5,HS (CART-CCP),AUC,5,8,1.0,0.9069999999999999,0.7905,0.00015163421630859375,0.00012111663818359375,0.00015225999993617734,0.0001217100000303617,0.2859981060028076,0.2859796800000822
classification,heart,5,CCP,AUC,6,12,0.014814814814814815,0.9129999999999999,0.7805000000000001,0.00040459632873535156,0.00011491775512695312,0.0004051600000138933,0.00011547000008249597,0.022672414779663086,0.022672569999940606
classification,heart,5,HS (CART-CCP),AUC,6,12,100.0,0.9005,0.8355,0.00015807151794433594,0.00011420249938964844,0.00015829000005851412,0.0001146800000242365,0.39241957664489746,0.3924330900000541
classification,heart,5,CCP,AUC,10,15,0.010370370370370374,0.9403750000000001,0.6915,0.00039958953857421875,0.00011086463928222656,0.0003997799999524432,0.00011111000003438676,0.02623438835144043,0.026234440000052928
classification,heart,5,HS (CART-CCP),AUC,10,15,50.0,0.920625,0.8365,0.00020742416381835938,0.000118255615234375,0.00020775999996658356,0.00011862999997447332,0.47237563133239746,0.47237033999999767
classification,heart,5,CCP,AUC,10,20,0.010370370370370374,0.9403750000000001,0.6915,0.00039958953857421875,0.00011038780212402344,0.00040018999993662874,0.00011054999993120873,0.03482961654663086,0.034825240000031954
classification,heart,5,HS (CART-CCP),AUC,10,20,1.0,0.9403750000000001,0.6900000000000001,0.00020551681518554688,0.00011396408081054688,0.00020596000001660286,0.00011406999999508116,0.5402259826660156,0.5402614299999868
classification,heart,5,CCP,AUC,9,24,0.011396011396011395,0.9367500000000001,0.6985,0.00039958953857421875,0.00011038780212402344,0.0003998199999841745,0.0001107000000502012,0.041033267974853516,0.04103313000007347
classification,heart,5,HS (CART-CCP),AUC,9,24,25.0,0.9204999999999999,0.8330000000000001,0.000194549560546875,0.00011563301086425781,0.00019509000003381516,0.00011602000006405433,0.5620970726013184,0.5620665499999404
classification,heart,5,CCP,AUC,11,28,0.010185185185185186,0.9512499999999999,0.6925,0.0003979206085205078,0.00010991096496582031,0.00039853000009770767,0.00011045999997350009,0.04538989067077637,0.04538979999995263
classification,heart,5,HS (CART-CCP),AUC,11,28,25.0,0.925125,0.8345,0.0002186298370361328,0.00011515617370605469,0.00021910999998908665,0.00011577999998735322,0.5911240577697754,0.5911741099999972
classification,heart,5,CCP,AUC,12,30,0.00890279951312814,0.9605625,0.68525,0.00040078163146972656,0.0001125335693359375,0.0004010499999367312,0.00011253000002398039,0.04552578926086426,0.04552582999997412
classification,heart,5,HS (CART-CCP),AUC,12,30,50.0,0.9249375,0.8325,0.00023508071899414062,0.00012230873107910156,0.00023587999999108433,0.00012272000003576977,0.5981738567352295,0.5981559699999934
classification,heart,5,CCP,AUC,7,32,0.011746031746031754,0.918,0.6950000000000001,0.0004124641418457031,0.00011181831359863281,0.00041291000002274814,0.000112119999926108,0.04555463790893555,0.04557287999989512
classification,heart,5,HS (CART-CCP),AUC,7,32,50.0,0.9025000000000001,0.8350000000000001,0.00017333030700683594,0.00011873245239257812,0.00017343000001801556,0.00011908000010407704,0.5711638927459717,0.5711464199999909
classification,heart,6,CCP,AUC,30,2,0.0,1.0,0.62,0.00039005279541015625,0.00011181831359863281,0.00039044000004651025,0.0001118300000371164,0.00473475456237793,0.004734989999974459
classification,heart,6,HS (CART-CCP),AUC,30,2,100.0,0.97925,0.7837500000000001,0.0004451274871826172,0.0001163482666015625,0.00044545000002926827,0.00011671000004298548,0.09026122093200684,0.09025409000003037
classification,heart,6,CCP,AUC,30,4,0.0,1.0,0.6,0.00039696693420410156,0.00011134147644042969,0.00039761000005000824,0.0001115800000661693,0.00911402702331543,0.009114290000070469
classification,heart,6,HS (CART-CCP),AUC,30,4,25.0,0.9961249999999999,0.7435,0.00045108795166015625,0.00011992454528808594,0.0004514500000141197,0.00012007999998786545,0.1699831485748291,0.17007677000003696
classification,heart,6,CCP,AUC,2,8,0.03755829903978053,0.8054374999999999,0.80725,0.0004184246063232422,0.00010824203491210938,0.0004188799999838011,0.00010852000002614659,0.017740964889526367,0.017740670000080172
classification,heart,6,HS (CART-CCP),AUC,2,8,50.0,0.8054374999999999,0.80725,0.000110626220703125,0.00011229515075683594,0.00011114000005818525,0.000112749999971129,0.2879517078399658,0.28801163000002816
classification,heart,6,CCP,AUC,7,12,0.015520282186948852,0.9326249999999999,0.745,0.0004162788391113281,0.000110626220703125,0.0004168400000708061,0.00011094000001321547,0.02627277374267578,0.026272859999949105
classification,heart,6,HS (CART-CCP),AUC,7,12,25.0,0.9307499999999999,0.7705000000000001,0.00017333030700683594,0.00012063980102539062,0.00017400000001543958,0.0001209399999879679,0.3983004093170166,0.3982874800000218
classification,heart,6,CCP,AUC,8,15,0.012587412587412583,0.9367499999999999,0.755,0.00041556358337402344,0.000110626220703125,0.00041626999995969527,0.00011069999993651436,0.030686378479003906,0.030686710000054518
classification,heart,6,HS (CART-CCP),AUC,8,15,100.0,0.9309999999999999,0.8015,0.00018453598022460938,0.00011491775512695312,0.00018461000001934735,0.00011508000000048924,0.43957996368408203,0.43958789999999226
classification,heart,6,CCP,AUC,6,20,0.021320385426076473,0.9200624999999999,0.731,0.0004229545593261719,0.00011992454528808594,0.00042340000004514877,0.00012022999999317108,0.0393366813659668,0.039336619999971845
classification,heart,6,HS (CART-CCP),AUC,6,20,50.0,0.9100624999999999,0.768,0.00016164779663085938,0.00011777877807617188,0.0001618799999505427,0.00011845999995330203,0.568544864654541,0.5685290410000334
classification,heart,6,CCP,AUC,15,24,0.008333333333333333,0.9723749999999999,0.63775,0.0004208087921142578,0.00011205673217773438,0.00042146999999204127,0.00011265000000548753,0.041581153869628906,0.041581449999966935
classification,heart,6,HS (CART-CCP),AUC,15,24,25.0,0.9592499999999999,0.76875,0.00027489662170410156,0.00011992454528808594,0.0002749900000935668,0.00012021999998523825,0.557995080947876,0.5579894200000126
classification,heart,6,CCP,AUC,30,28,0.0,1.0,0.635,0.0003905296325683594,0.00011229515075683594,0.0003909499999963373,0.0001126399999975547,0.045885324478149414,0.04588549000004605
