task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,6,HS (CART),AUC,1,2,0.1,0.7600000000000001,0.7575000000000001,8.845329284667969e-05,0.00010704994201660156,8.874999184627086e-05,0.0001073199964594096,0.012571334838867188,0.01257147999422159
classification,heart,6,DT,AUC,3,4,None,0.8509375,0.803,0.0003285408020019531,0.00012540817260742188,0.00032850999559741467,0.0001260599965462461,,
classification,heart,6,HS (CART),AUC,3,4,0.1,0.8509375,0.803,0.00011682510375976562,0.00011420249938964844,0.00011711000115610659,0.00011470000026747584,0.014571189880371094,0.014571129999239929
classification,heart,6,DT,AUC,7,8,None,0.9228125,0.84175,0.0003733634948730469,0.00012874603271484375,0.00037344000884331763,0.00012911000521853566,,
classification,heart,6,HS (CART),AUC,7,8,25.0,0.9178125,0.8457500000000001,0.00016379356384277344,0.00011229515075683594,0.00016419999883510172,0.00011277999146841466,0.015829086303710938,0.015829310010303743
classification,heart,6,DT,AUC,11,12,None,0.9489375,0.7832500000000001,0.00036525726318359375,0.00011920928955078125,0.0003648200072348118,0.00011968000035267323,,
classification,heart,6,HS (CART),AUC,11,12,25.0,0.9313125,0.83325,0.0002090930938720703,0.00011229515075683594,0.00020958999812137336,0.00011286001245025545,0.01651167869567871,0.016511559995706193
classification,heart,6,DT,AUC,14,15,None,0.9666875,0.7345,0.00038361549377441406,0.00011754035949707031,0.00038343000051099807,0.00011771000572480261,,
classification,heart,6,HS (CART),AUC,14,15,100.0,0.9424375,0.8515000000000001,0.00024390220642089844,0.00011587142944335938,0.00024443998700007796,0.00011626999184954911,0.017462968826293945,0.01746304999687709
classification,heart,6,DT,AUC,19,20,None,0.9753124999999999,0.682,0.00041985511779785156,0.00013327598571777344,0.00041974999476224184,0.00013367999054025859,,
classification,heart,6,HS (CART),AUC,19,20,50.0,0.9483125,0.839,0.00031256675720214844,0.00011587142944335938,0.0003129499964416027,0.00011646999337244779,0.018765687942504883,0.018765550004900433
classification,heart,6,DT,AUC,23,24,None,0.9824375,0.655,0.0004165172576904297,0.00012993812561035156,0.0004164100100751966,0.00013018999015912414,,
classification,heart,6,HS (CART),AUC,23,24,1.0,0.9769375,0.763,0.0003516674041748047,0.00011563301086425781,0.00035238999407738447,0.00011626000923570246,0.01916050910949707,0.019160930009093136
classification,heart,6,DT,AUC,27,28,None,0.9920625000000001,0.6815,0.0004734992980957031,0.00013136863708496094,0.00047358000301755965,0.00013178000517655164,,
classification,heart,6,HS (CART),AUC,27,28,50.0,0.9711875,0.834,0.0003986358642578125,0.00011920928955078125,0.00039932000800035894,0.00011968000035267323,0.019476652145385742,0.019468649988994002
classification,heart,6,DT,AUC,29,30,None,0.99425,0.6995,0.00046515464782714844,0.00013303756713867188,0.00046501999895554036,0.00013355001283343881,,
classification,heart,6,HS (CART),AUC,29,30,100.0,0.96275,0.844,0.0005617141723632812,0.0002167224884033203,0.0006669599970337003,0.0003103100025327876,0.019457340240478516,0.019515980005962774
classification,heart,6,DT,AUC,31,32,None,0.9965625,0.7152499999999999,0.0004928112030029297,0.00013899803161621094,0.000492489998578094,0.00013938000483904034,,
classification,heart,6,HS (CART),AUC,31,32,0.1,0.9960625,0.75175,0.0004582405090332031,0.00011873245239257812,0.0004588900046655908,0.00011921999976038933,0.01928997039794922,0.019291109987534583
classification,heart,7,DT,AUC,1,2,None,0.7675000000000001,0.7425,0.00028133392333984375,0.00012874603271484375,0.0002814900071825832,0.00012900000729132444,,
classification,heart,7,HS (CART),AUC,1,2,25.0,0.7675000000000001,0.7425,9.179115295410156e-05,0.0001125335693359375,9.231000149156898e-05,0.00011294000432826579,0.013101816177368164,0.013097380011458881
classification,heart,7,DT,AUC,3,4,None,0.8541875000000001,0.774,0.000335693359375,0.00012826919555664062,0.0003356200031703338,0.00012851999781560153,,
classification,heart,7,HS (CART),AUC,3,4,100.0,0.8541875000000001,0.774,0.00011539459228515625,0.00011396408081054688,0.00011541999992914498,0.00011410999286454171,0.01454305648803711,0.01454322000790853
classification,heart,7,DT,AUC,7,8,None,0.9314375,0.71625,0.00038313865661621094,0.0001270771026611328,0.0003829399938695133,0.0001272100053029135,,
classification,heart,7,HS (CART),AUC,7,8,50.0,0.9135624999999999,0.7902499999999999,0.00016069412231445312,0.00011444091796875,0.0001609900064067915,0.00011471999459899962,0.0158383846282959,0.01583860999380704
classification,heart,7,DT,AUC,11,12,None,0.9615625,0.73925,0.0004248619079589844,0.0001316070556640625,0.000424940008088015,0.0001319599978160113,,
classification,heart,7,HS (CART),AUC,11,12,50.0,0.9425625,0.80525,0.0002117156982421875,0.00011610984802246094,0.00021204999939072877,0.00011598999844864011,0.016928434371948242,0.016928659999393858
classification,heart,7,DT,AUC,14,15,None,0.9743125,0.7032499999999999,0.00042176246643066406,0.0001361370086669922,0.0004219800030114129,0.00013643001148011535,,
classification,heart,7,HS (CART),AUC,14,15,50.0,0.9466875,0.80325,0.00024819374084472656,0.00011849403381347656,0.00024866999592632055,0.00011861001257784665,0.017905235290527344,0.017905189990415238
classification,heart,7,DT,AUC,19,20,None,0.982125,0.6695,0.0004582405090332031,0.00015687942504882812,0.0004584900016197935,0.00015729998995084316,,
classification,heart,7,HS (CART),AUC,19,20,100.0,0.955125,0.8005,0.0003135204315185547,0.000118255615234375,0.0003136400046059862,0.00011843000538647175,0.018659114837646484,0.018659440000192262
classification,heart,7,DT,AUC,23,24,None,0.99325,0.61975,0.0004596710205078125,0.00013494491577148438,0.0004596899962052703,0.00013513000158127397,,
classification,heart,7,HS (CART),AUC,23,24,25.0,0.9790000000000001,0.80525,0.00035309791564941406,0.00011610984802246094,0.0003532599948812276,0.00011638000432867557,0.018929719924926758,0.018930000005639158
classification,heart,7,DT,AUC,27,28,None,0.99975,0.6954999999999999,0.0004487037658691406,0.00013256072998046875,0.0004484100063564256,0.00013315000978764147,,
classification,heart,7,HS (CART),AUC,27,28,0.1,0.9997499999999999,0.7947500000000001,0.00041556358337402344,0.00011777877807617188,0.00041604001307860017,0.0001183400017907843,0.019379854202270508,0.019379819990717806
