,task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
15727,classification,recidivism,86,HS (CART),AUC,11,12,1.0,0.7486994201534698,0.715448418771867,0.0002193450927734,0.000396728515625,0.0002197499999283,0.0003975000000764,0.0540919303894043,0.054091900000003
15728,classification,recidivism,86,DT,AUC,14,15,None,0.7526206172333956,0.7140913787545483,0.003185749053955,0.000411033630371,0.0031848300000092,0.0004114500000014,,
15729,classification,recidivism,86,HS (CART),AUC,14,15,0.1,0.7526206172333956,0.7140913787545483,0.0002572536468505,0.000399112701416,0.0002577699999619,0.0003995499999973,0.0567250251770019,0.0567573199999742
15730,classification,recidivism,86,DT,AUC,19,20,None,0.7585074398773833,0.7142180547296934,0.0033459663391113,0.0004167556762695,0.0033452000000124,0.0004172100000232,,
15731,classification,recidivism,86,HS (CART),AUC,19,20,100.0,0.7575850696674571,0.7182300908380184,0.0003101825714111,0.0004041194915771,0.0003104300000131,0.0004044099999873,0.0598015785217285,0.0598015400000804
15732,classification,recidivism,86,DT,AUC,23,24,None,0.7617557254255998,0.7138493709214353,0.0034272670745849,0.0004181861877441,0.0034267099999851,0.0004186900000604,,
15733,classification,recidivism,86,HS (CART),AUC,23,24,100.0,0.7598953716603114,0.7185222018553303,0.0003557205200195,0.0004081726074218,0.0003563200000371,0.000408830000083,0.0625383853912353,0.0625383799999781
15734,classification,recidivism,86,DT,AUC,27,28,None,0.764965214176066,0.7156337060190939,0.003486156463623,0.0004231929779052,0.003485210000008,0.0004235899999684,,
15735,classification,recidivism,86,HS (CART),AUC,27,28,10.0,0.7649011048334423,0.7158898939986783,0.000411033630371,0.0004301071166992,0.0004114699999036,0.0004305300000169,0.0658080577850341,0.0658079000000952
15736,classification,recidivism,86,DT,AUC,29,30,None,0.7663486512080353,0.7165289459329922,0.0035996437072753,0.0004332065582275,0.0035983699999633,0.000433810000004,,
15737,classification,recidivism,86,HS (CART),AUC,29,30,100.0,0.7630871179727822,0.7205683969911619,0.0004351139068603,0.0004277229309082,0.0004355500000201,0.0004279900000483,0.0665609836578369,0.0665620700000317
15738,classification,recidivism,86,DT,AUC,31,32,None,0.7674881888590264,0.7165020036546963,0.0035514831542968,0.0004298686981201,0.0035502700000051,0.0004302099999904,,
15739,classification,recidivism,86,HS (CART),AUC,31,32,100.0,0.7634509562346099,0.7214158970786062,0.000455617904663,0.0004146099090576,0.0004561900000226,0.0004148799999939,0.0673303604125976,0.0673254700000143
15740,classification,recidivism,87,DT,AUC,1,2,None,0.6418439313646798,0.6453554820918931,0.0014698505401611,0.0003144741058349,0.0014691000000084,0.0003147500000295,,
15741,classification,recidivism,87,HS (CART),AUC,1,2,50.0,0.6418439313646798,0.6453554820918931,9.012222290039062e-05,0.0003058910369873,9.04500000160624e-05,0.000306470000055,0.0332417488098144,0.0332416100000045
15742,classification,recidivism,87,DT,AUC,3,4,None,0.6967568952436782,0.7041421153186231,0.0020813941955566,0.0003590583801269,0.002080249999949,0.0003593100000216,,
15743,classification,recidivism,87,HS (CART),AUC,3,4,0.1,0.6967568952436782,0.7041421153186231,0.0001156330108642,0.0003385543823242,0.0001161599999477,0.0003391999999848,0.0412395000457763,0.0412393500000689
15744,classification,recidivism,87,DT,AUC,7,8,None,0.718519296557281,0.7189315354168064,0.0026004314422607,0.0003817081451416,0.0025987599999552,0.0003823299999794,,
15745,classification,recidivism,87,HS (CART),AUC,7,8,10.0,0.718519296557281,0.7189315354168064,0.0001699924468994,0.0003654956817626,0.0001702600000044,0.0003661700000066,0.048856496810913,0.0488561600000139
15746,classification,recidivism,87,DT,AUC,11,12,None,0.7348618561949378,0.7396057163006455,0.0030217170715332,0.0004181861877441,0.0030208700000002,0.0004186600000366,,
15747,classification,recidivism,87,HS (CART),AUC,11,12,50.0,0.7348618561949378,0.7396057163006455,0.0002205371856689,0.0004010200500488,0.0002208299999892,0.0004015399999843,0.0540730953216552,0.0540727299999161
15748,classification,recidivism,87,DT,AUC,14,15,None,0.7397700059590936,0.7407098770392232,0.0031800270080566,0.0004119873046875,0.0031787799999847,0.0004125099999328,,
15749,classification,recidivism,87,HS (CART),AUC,14,15,50.0,0.7397385427023816,0.7407836138008749,0.0002520084381103,0.0004012584686279,0.0002526299999772,0.0004017799999473,0.0561873912811279,0.0561872800000173
15750,classification,recidivism,87,DT,AUC,19,20,None,0.7468401309344611,0.7433747992327595,0.0034201145172119,0.0004229545593261,0.0034186200000476,0.0004233500000054,,
15751,classification,recidivism,87,HS (CART),AUC,19,20,10.0,0.7468358727493422,0.7435166006974742,0.0003156661987304,0.0004112720489501,0.0003159799999821,0.0004118499999776,0.0607109069824218,0.0607108299999481
15752,classification,recidivism,87,DT,AUC,23,24,None,0.7524086542408093,0.7419832541923603,0.003589391708374,0.000434398651123,0.0035882599999013,0.0004347999999936,,
15753,classification,recidivism,87,HS (CART),AUC,23,24,100.0,0.7508068669385755,0.743145080859922,0.0003721714019775,0.0004172325134277,0.0003725599999597,0.0004178400000682,0.0630989074707031,0.0630840300000272
15754,classification,recidivism,87,DT,AUC,27,28,None,0.7565573093758375,0.7446032725887369,0.0036613941192626,0.0004329681396484,0.0036601599999812,0.0004336300000886,,
15755,classification,recidivism,87,HS (CART),AUC,27,28,50.0,0.7560536607026053,0.7452002567551854,0.0004172325134277,0.0004317760467529,0.000417490000018,0.0004321300000356,0.0668649673461914,0.0668790699999135
15756,classification,recidivism,87,DT,AUC,29,30,None,0.7585752159905258,0.7450646000206083,0.0039107799530029,0.0004529953002929,0.0039096400000744,0.0004534299999932,,
15757,classification,recidivism,87,HS (CART),AUC,29,30,100.0,0.7567784984361815,0.7466192167454295,0.0004372596740722,0.0004312992095947,0.0004376299999648,0.0004317799999853,0.0665671825408935,0.0665668699999741
15758,classification,recidivism,87,DT,AUC,31,32,None,0.7600463006661929,0.7436891258128767,0.003868818283081,0.0004434585571289,0.0038676699999768,0.0004437400000369,,
15759,classification,recidivism,87,HS (CART),AUC,31,32,25.0,0.7598400152537653,0.7459905635851948,0.0004591941833496,0.0004317760467529,0.000459669999941,0.000432260000025,0.0670318603515625,0.0670223199999782
15760,classification,recidivism,88,DT,AUC,1,2,None,0.6489530897036375,0.6487435917554738,0.0015068054199218,0.0003166198730468,0.0015058400000498,0.0003167700000403,,
15761,classification,recidivism,88,HS (CART),AUC,1,2,100.0,0.6489530897036375,0.6487435917554738,9.083747863769533e-05,0.0003106594085693,9.134000003996334e-05,0.0003110000000106,0.0333237648010253,0.0333235800000011
15762,classification,recidivism,88,DT,AUC,3,4,None,0.7013952416673823,0.6989205127162826,0.002232551574707,0.0003671646118164,0.0022304600000779,0.0003675499999644,,
15763,classification,recidivism,88,HS (CART),AUC,3,4,100.0,0.7013952416673823,0.6989205127162826,0.0001230239868164,0.00034761428833,0.0001234899999644,0.0003482299999859,0.0415859222412109,0.0415787000000591
15764,classification,recidivism,88,DT,AUC,7,8,None,0.7328471432190885,0.7223314618691133,0.002774953842163,0.0004124641418457,0.002773339999976,0.000413060000028,,
15765,classification,recidivism,88,HS (CART),AUC,7,8,1.0,0.7328471432190885,0.7223314618691133,0.0001728534698486,0.0003876686096191,0.0001733000000285,0.0003880200000594,0.0492990016937255,0.0492987700000639
15766,classification,recidivism,88,DT,AUC,11,12,None,0.741049827153169,0.7184186867860887,0.0030531883239746,0.0004158020019531,0.0030512700000144,0.0004163099999914,,
15767,classification,recidivism,88,HS (CART),AUC,11,12,10.0,0.741049827153169,0.7184186867860887,0.0002200603485107,0.0003910064697265,0.0002203399999416,0.0003913500000862,0.0536675453186035,0.0536673899999868
15768,classification,recidivism,88,DT,AUC,14,15,None,0.7465347244350986,0.7236511608340572,0.0030748844146728,0.0004088878631591,0.0030740700000251,0.000409310000009,,
15769,classification,recidivism,88,HS (CART),AUC,14,15,100.0,0.7463778812832182,0.7240311887594924,0.0002484321594238,0.0003962516784667,0.0002490800000032,0.0003968600000234,0.0561709403991699,0.0561709999999493
15770,classification,recidivism,88,DT,AUC,19,20,None,0.7530806195091589,0.7243559141136889,0.0032970905303955,0.0004212856292724,0.0032954999999219,0.0004213799999206,,
15771,classification,recidivism,88,HS (CART),AUC,19,20,25.0,0.7527231685250096,0.7243672582308661,0.0003182888031005,0.0004141330718994,0.0003189100000327,0.0004145400000652,0.0597827434539794,0.0597749399998974
15772,classification,recidivism,88,DT,AUC,23,24,None,0.757995747965593,0.7254983612477395,0.0034823417663574,0.000441551208496,0.003480829999944,0.0004419299999653,,
15773,classification,recidivism,88,HS (CART),AUC,23,24,25.0,0.7574537756262903,0.7269248839827684,0.0003597736358642,0.000420331954956,0.000360169999908,0.0004210100000818,0.0625882148742675,0.0625881500000105
15774,classification,recidivism,88,DT,AUC,27,28,None,0.7622287388225598,0.7248200775748547,0.003570556640625,0.0004403591156005,0.0035691900000074,0.0004409699999996,,
15775,classification,recidivism,88,HS (CART),AUC,27,28,50.0,0.760681361663512,0.7266474257834767,0.0004067420959472,0.0004312992095947,0.0004069200000458,0.0004315600000381,0.0650348663330078,0.0650348099999291
15776,classification,recidivism,88,DT,AUC,29,30,None,0.7646058706651971,0.7258074884408173,0.003718614578247,0.0004603862762451,0.0037174300000515,0.0004607800000258,,
15777,classification,recidivism,88,HS (CART),AUC,29,30,50.0,0.7631389258917289,0.7281443765793139,0.0004317760467529,0.0004260540008544,0.0004320499999721,0.0004265899999609,0.0662291049957275,0.0662131999999928
15778,classification,recidivism,88,DT,AUC,31,32,None,0.766065600180547,0.7276674509863238,0.0037846565246582,0.0004539489746093,0.0037831500000038,0.0004544199999827,,
15779,classification,recidivism,88,HS (CART),AUC,31,32,100.0,0.7628324548460866,0.7309232126161709,0.0004622936248779,0.000439167022705,0.0004630700000234,0.0004399499999863,0.066824197769165,0.0668250100000023
15780,classification,recidivism,89,DT,AUC,1,2,None,0.6543512856052289,0.637952500290693,0.0015435218811035,0.0003366470336914,0.0015427700000145,0.0003372600000375,,
15781,classification,recidivism,89,HS (CART),AUC,1,2,50.0,0.6543512856052289,0.637952500290693,9.393692016601562e-05,0.0003151893615722,9.428999999272492e-05,0.0003156200000375,0.033545970916748,0.0335460499999271
15782,classification,recidivism,89,DT,AUC,3,4,None,0.7050668617861714,0.6927285154237453,0.0022451877593994,0.0003609657287597,0.0022434799999473,0.0003614600000219,,
15783,classification,recidivism,89,HS (CART),AUC,3,4,0.1,0.7050668617861714,0.6927285154237453,0.0001239776611328,0.0003447532653808,0.000124430000028,0.0003452700000252,0.0412650108337402,0.0412649300000111
15784,classification,recidivism,89,DT,AUC,7,8,None,0.737570771628091,0.7121997472152556,0.0028369426727294,0.0005104541778564,0.0028354300000046,0.0005109800000582,,
15785,classification,recidivism,89,HS (CART),AUC,7,8,100.0,0.737570771628091,0.7121997472152556,0.0001723766326904,0.0003871917724609,0.000172789999965,0.0003874999999879,0.0499355792999267,0.0499165100000027
15786,classification,recidivism,89,DT,AUC,11,12,None,0.7492359514784537,0.7171609077940702,0.0029852390289306,0.0004165172576904,0.0029842400000461,0.0004169400000364,,
15787,classification,recidivism,89,HS (CART),AUC,11,12,50.0,0.7492359514784537,0.7171609077940702,0.0002253055572509,0.0003964900970458,0.0002255599999898,0.0003971200000023,0.0539560317993164,0.0539560899999287
15788,classification,recidivism,89,DT,AUC,14,15,None,0.7533499497179307,0.7169704211598036,0.0032873153686523,0.0004346370697021,0.0032855399999789,0.0004354100000227,,
15789,classification,recidivism,89,HS (CART),AUC,14,15,50.0,0.7532903351262659,0.7168456358708548,0.0002708435058593,0.0004081726074218,0.0002711899999212,0.0004085599999825,0.0566339492797851,0.0566338400000177
15790,classification,recidivism,89,DT,AUC,19,20,None,0.7597122697001977,0.719792270307624,0.0034272670745849,0.0004401206970214,0.0034262000000353,0.0004403799999863,,
15791,classification,recidivism,89,HS (CART),AUC,19,20,0.1,0.7597122697001977,0.719792270307624,0.0003232955932617,0.0004222393035888,0.000323719999983,0.000422980000053,0.0621356964111328,0.0621366599999646
15792,classification,recidivism,89,DT,AUC,23,24,None,0.7628520898108017,0.7187954060106804,0.0035450458526611,0.0004405975341796,0.0035439099999621,0.0004411899999468,,
15793,classification,recidivism,89,HS (CART),AUC,23,24,0.1,0.7628520898108018,0.7187954060106804,0.0003600120544433,0.0004169940948486,0.0003602200000614,0.0004175399999439,0.0624783039093017,0.0624928500000123
15794,classification,recidivism,89,DT,AUC,27,28,None,0.7661766678423989,0.7183378599512013,0.0045621395111083,0.0005884170532226,0.0045608599999695,0.0005888700000014,,
15795,classification,recidivism,89,HS (CART),AUC,27,28,100.0,0.7643588959282996,0.7217793814998247,0.0007669925689697,0.0005633831024169,0.0007674500000121,0.0005641599999535,0.0779237747192382,0.0778884210000114
15796,classification,recidivism,89,DT,AUC,29,30,None,0.7676135687541946,0.7174482920958919,0.0038509368896484,0.000453233718872,0.0038491999999905,0.0004537999999456,,
15797,classification,recidivism,89,HS (CART),AUC,29,30,100.0,0.7657903558257768,0.7223645488775469,0.0004417896270751,0.0004389286041259,0.0004422700000077,0.0004391500000338,0.0681531429290771,0.0681532199999992
15798,classification,recidivism,89,DT,AUC,31,32,None,0.7698142224802368,0.7211828700049252,0.003913402557373,0.000457763671875,0.0039117100000112,0.0004581299999699,,
15799,classification,recidivism,89,HS (CART),AUC,31,32,100.0,0.7679957408686178,0.7243511873981983,0.0004732608795166,0.0004465579986572,0.0004734799999823,0.0004468999999289,0.0689051151275634,0.0689053300000068
15800,classification,recidivism,90,DT,AUC,1,2,None,0.6422550827944955,0.6621329587253749,0.0016310214996337,0.0003588199615478,0.001629419999972,0.0003595200000745,,
15801,classification,recidivism,90,HS (CART),AUC,1,2,10.0,0.6422550827944955,0.6621329587253749,9.560585021972656e-05,0.000319480895996,9.562000002460992e-05,0.0003200300000116,0.0344502925872802,0.034450700000093
15802,classification,recidivism,90,DT,AUC,3,4,None,0.6959362483449262,0.7072064449711055,0.0022180080413818,0.0003628730773925,0.0022164599999996,0.0003635399999666,,
15803,classification,recidivism,90,HS (CART),AUC,3,4,50.0,0.6959362483449262,0.7072064449711055,0.0001492500305175,0.0003631114959716,0.0001495799999702,0.0003634900000406,0.0426361560821533,0.04263641
15804,classification,recidivism,90,DT,AUC,7,8,None,0.7259608299013545,0.7378331979917131,0.0028057098388671,0.0004281997680664,0.0028045200000406,0.0004288799999585,,
15805,classification,recidivism,90,HS (CART),AUC,7,8,50.0,0.7259608299013545,0.7378331979917131,0.0001718997955322,0.0003910064697265,0.0001719800000046,0.000391279999917,0.0503561496734619,0.0503689399999984
15806,classification,recidivism,90,DT,AUC,11,12,None,0.7352316086027642,0.7388054833681063,0.0030250549316406,0.0004117488861083,0.0030228499999793,0.0004122199999301,,
15807,classification,recidivism,90,HS (CART),AUC,11,12,10.0,0.7352316086027642,0.7388054833681063,0.0002236366271972,0.0004079341888427,0.0002239000000372,0.0004083000000036,0.0567343235015869,0.056730420000008
15808,classification,recidivism,90,DT,AUC,14,15,None,0.7394315985250592,0.7331452415682486,0.0031909942626953,0.0004177093505859,0.0031893300000547,0.0004183499999044,,
15809,classification,recidivism,90,HS (CART),AUC,14,15,10.0,0.7394289963008199,0.733275698915786,0.0002555847167968,0.000411033630371,0.0002558600000384,0.0004113300000199,0.0572669506072998,0.0572671400000217
15810,classification,recidivism,90,DT,AUC,19,20,None,0.745834371265956,0.7252298838078798,0.0034277439117431,0.0004413127899169,0.0034257500000194,0.0004418799999257,,
15811,classification,recidivism,90,HS (CART),AUC,19,20,10.0,0.7458286936857975,0.7268558739366071,0.0003328323364257,0.0004177093505859,0.0003332500000396,0.0004180100000894,0.0610814094543457,0.0610818000000108
15812,classification,recidivism,90,DT,AUC,23,24,None,0.7508354914052082,0.7225777237461678,0.0035464763641357,0.0004487037658691,0.0035446200000706,0.0004489000000376,,
15813,classification,recidivism,90,HS (CART),AUC,23,24,100.0,0.7483808842499904,0.7343051775496141,0.000368595123291,0.0004274845123291,0.0003688300000703,0.0004280100000642,0.0636446475982666,0.0636389999999664
